,Rate,Review,Price,QtyLeft,Sold
33578,5,8363,51,483,11316
33579,5,1929,143,993,2598
33580,5,1857,10,490,2567
33581,5,1193,143,993,1631
33582,5,5512,51,483,8039
33583,,,164,996,
33584,5,16995,51,483,25490
33585,,,7,494,
33586,5,16606,51,483,24083
33587,5,4516,35,983,6390
33588,5,4661,35,983,6306
33589,5,919,143,993,1274
33590,,,164,996,
33591,5,2844,10,490,3781
33592,5,3290,10,490,4488
33593,,,7,494,
33594,5,4799,35,983,6505
33595,,,86,988,
33596,,,86,988,
33597,5,6060,51,483,8510
33598,,,7,494,
33599,5,9761,51,483,13389
33600,5,17629,51,483,27701
33601,5,17475,51,483,27399
33602,,,164,996,
33603,5,1482,143,993,1978
33604,5,9718,51,483,13456
33605,5,2411,35,983,3225
33606,5,3841,35,983,5520
33607,5,19549,51,483,30092
33608,5,4939,35,983,6908
33609,5,2874,51,483,4070
33610,5,4394,51,483,6114
33611,,,86,988,
33612,5,5170,10,490,7124
33613,5,4513,10,490,6339
33614,5,1772,143,993,2386
33615,5,2359,10,490,3160
33616,5,4198,10,490,5795
33617,,,164,996,
33618,,,164,996,
33619,5,3716,10,490,4969
33620,5,2188,51,483,2975
33621,,,7,494,
33622,5,27655,51,483,47831
33623,,,164,996,
33624,5,4892,10,490,6838
33625,5,751,10,490,1034
33626,5,5706,10,490,8342
33627,5,508,10,490,723
33628,5,238,3,195,318
33629,,,7,494,
33630,,,86,988,
33631,5,602,35,983,873
33632,5,5974,10,490,8111
33633,5,6388,51,483,8706
33634,,,164,996,
33635,5,1301,143,993,1863
33636,5,32,35,983,49
33637,5,17314,51,483,26889
33638,5,6538,10,490,9473
33639,5,4005,35,983,5385
33640,,,86,988,
33641,5,2866,10,490,3886
33642,5,2738,51,483,3678
33643,5,18796,51,483,29887
33644,5,983,143,993,1328
33645,5,2815,10,490,4009
33646,,,86,988,
33647,5,28165,51,483,47760
33648,5,10332,51,483,14589
33649,5,10879,51,483,15244
33650,,,86,988,
33651,5,29165,51,483,50680
33652,,,164,996,
33653,,,86,988,
33654,5,6285,51,483,9091
33655,,,164,996,
33656,,,164,996,
33657,5,20007,51,483,32713
33658,5,4683,35,983,6533
33659,5,1468,35,983,2103
33660,,,7,494,
33661,,,7,494,
33662,,,86,988,
33663,,,86,988,
33664,5,4540,35,983,6211
33665,5,1100,143,993,1592
33666,,,164,996,
33667,5,2614,10,490,3506
33668,,,7,494,
33669,5,12592,51,483,18870
33670,5,8588,51,483,12528
33671,,,7,494,
33672,,,86,988,
33673,4.9,1493,3,53,2163
33674,,,86,988,
33675,5,410,143,993,599
33676,,,86,988,
33677,5,12499,51,483,18151
33678,5,487,35,983,688
33679,5,11098,51,483,16310
33680,5,3440,10,490,4566
33681,,,86,988,
33682,5,1521,143,993,2020
33683,,,7,494,
33684,5,9543,51,483,13211
33685,,,164,996,
33686,5,5186,35,983,7379
33687,5,6168,10,490,8949
33688,,,86,988,
33689,5,3085,35,983,4281
33690,5,19166,51,483,29425
33691,,,86,988,
33692,5,5686,35,983,8138
33693,5,1294,35,983,1716
33694,5,2757,10,490,3713
33695,,,86,988,
33696,,,86,988,
33697,5,21040,51,483,32062
33698,,,164,996,
33699,,,7,494,
33700,5,2308,51,483,3257
33701,,,164,996,
33702,,,86,988,
33703,5,11647,51,483,17075
33704,5,12530,51,483,18789
33705,,,86,988,
33706,5,4538,51,483,6407
33707,5,2144,10,490,3005
33708,,,7,494,
33709,5,1219,10,490,1704
33710,5,1472,143,993,2025
33711,,,86,988,
33712,5,21943,51,483,35352
33713,5,4249,35,983,6177
33714,5,9366,51,483,13762
33715,5,140,10,490,201
33716,5,2339,10,490,3389
33717,5,1024,35,983,1456
33718,5,5133,35,983,7366
33719,5,4270,10,490,5862
33720,5,12171,51,483,18038
33721,5,769,10,490,1112
33722,5,28768,51,483,49693
33723,5,1773,35,983,2574
33724,,,164,996,
33725,5,1709,35,983,2322
33726,5,3557,10,490,5045
33727,,,86,988,
33728,5,22060,51,483,34251
33729,5,15664,51,483,24458
33730,,,164,996,
33731,,,164,996,
33732,5,6187,35,983,8502
33733,5,289,143,993,387
33734,,,86,988,
33735,5,1856,143,993,2687
33736,5,27268,51,483,46347
33737,,,7,494,
33738,5,6166,10,490,8379
33739,,,86,988,
33740,,,164,996,
33741,5,4809,10,490,6631
33742,,,7,494,
33743,,,164,996,
33744,,,7,494,
33745,5,16255,51,483,25055
33746,5,2521,35,983,3393
33747,5,192,143,993,279
33748,,,7,494,
33749,,,7,494,
33750,5,1044,143,993,1426
33751,5,4228,51,483,5770
33752,5,838,143,993,1147
33753,5,5114,51,483,7435
33754,,,164,996,
33755,,,86,988,
33756,,,7,494,
33757,5,2461,10,490,3427
33758,,,86,988,
33759,5,6338,51,483,8566
33760,5,11500,51,483,16607
33761,,,86,988,
33762,,,164,996,
33763,5,4803,10,490,6708
33764,5,370,35,983,520
33765,,,86,988,
33766,5,20807,51,483,33392
33767,5,1912,35,983,2656
33768,5,11033,51,483,15197
33769,,,7,494,
33770,,,86,988,
33771,,,86,988,
33772,,,164,996,
33773,5,2353,51,483,3123
33774,,,7,494,
33775,5,4126,51,483,5956
33776,5,295,10,490,411
33777,5,1442,35,983,2045
33778,5,7917,51,483,11145
33779,5,5591,10,490,7978
33780,5,2493,10,490,3607
33781,5,6206,35,983,8856
33782,5,2735,35,983,3920
33783,5,883,143,993,1286
33784,5,1281,10,490,1719
33785,5,5408,35,983,7593
33786,5,10796,51,483,15391
33787,,,164,996,
33788,5,4504,10,490,6074
33789,5,7934,51,483,11125
33790,,,86,988,
33791,5,1358,35,983,1829
33792,5,22523,51,483,34838
33793,,,164,996,
33794,,,164,996,
33795,5,8,143,993,14
33796,5,6347,51,483,9323
33797,5,16071,51,483,23509
33798,,,164,996,
33799,5,7158,51,483,10352
33800,5,15647,51,483,22373
33801,,,86,988,
33802,5,6622,10,490,9668
33803,5,5003,51,483,7295
33804,,,7,494,
33805,5,4027,10,490,5810
33806,5,4672,51,483,6778
33807,5,3331,35,983,4454
33808,5,3010,51,483,4254
33809,,,86,988,
33810,5,154,35,983,211
33811,,,86,988,
33812,,,7,494,
33813,,,164,996,
33814,5,12950,51,483,19660
33815,,,86,988,
33816,,,164,996,
33817,,,86,988,
33818,5,21985,51,483,34087
33819,,,164,996,
33820,,,86,988,
33821,5,3694,35,983,5058
33822,,,7,494,
33823,,,164,996,
33824,,,7,494,
33825,,,164,996,
33826,5,80,35,983,116
33827,,,164,996,
33828,5,18409,51,483,27252
33829,5,996,143,993,1366
33830,5,11287,51,483,16949
33831,,,7,494,
33832,,,86,988,
33833,5,6173,51,483,8541
33834,5,28458,51,483,48864
33835,,,86,988,
33836,,,164,996,
33837,,,7,494,
33838,5,24998,51,483,43508
33839,5,4343,35,983,6227
33840,,,7,494,
33841,,,164,996,
33842,,,7,494,
33843,5,19856,51,483,29927
33844,,,86,988,
33845,5,8576,51,483,12709
33846,,,7,494,
33847,5,23613,51,483,39389
33848,5,3722,10,490,5226
33849,5,7492,51,483,10819
33850,,,164,996,
33851,5,524,10,490,723
33852,5,1267,143,993,1822
33853,5,15472,51,483,22776
33854,,,7,494,
33855,5,18124,51,483,28274
33856,,,164,996,
33857,4.9,1569,3,53,2221
33858,5,13408,51,483,18947
33859,,,7,494,
33860,5,243,143,993,336
33861,5,3562,51,483,4941
33862,,,7,494,
33863,,,164,996,
33864,5,2087,35,983,2899
33865,5,2102,35,983,2942
33866,,,164,996,
33867,5,11402,51,483,17242
33868,5,1355,143,993,1800
33869,5,12940,51,483,19789
33870,,,164,996,
33871,,,164,996,
33872,5,14119,51,483,20951
33873,,,86,988,
33874,5,25175,51,483,43901
33875,,,86,988,
33876,5,864,143,993,1182
33877,,,86,988,
33878,,,86,988,
33879,,,86,988,
33880,5,4580,10,490,6393
33881,5,3,35,983,7
33882,5,2849,35,983,3877
33883,5,21228,51,483,34258
33884,,,164,996,
33885,,,164,996,
33886,5,4045,10,490,5773
33887,,,7,494,
33888,5,10352,51,483,15063
33889,,,164,996,
33890,5,19,143,993,30
33891,5,4807,10,490,6963
33892,,,164,996,
33893,5,484,10,490,645
33894,,,164,996,
33895,5,8411,51,483,12153
33896,5,18507,51,483,28351
33897,5,14210,51,483,21259
33898,5,26453,51,483,46143
33899,,,164,996,
33900,5,5099,10,490,6876
33901,,,7,494,
33902,5,2982,10,490,4223
33903,,,164,996,
33904,5,8034,51,483,11350
33905,5,25800,51,483,44022
33906,5,13448,51,483,19378
33907,,,7,494,
33908,5,1781,143,993,2450
33909,,,86,988,
33910,4.6,1675,7,53165,2318
33911,,,164,996,
33912,,,86,988,
33913,5,18194,51,483,28202
33914,,,86,988,
33915,5,23690,51,483,39640
33916,,,164,996,
33917,,,7,494,
33918,5,1801,143,993,2506
33919,5,3450,35,983,4761
33920,5,5565,35,983,7736
33921,5,20761,51,483,33784
33922,5,4108,35,983,5824
33923,,,7,494,
33924,5,1023,143,993,1438
33925,5,624,10,490,899
33926,,,7,494,
33927,,,86,988,
33928,,,86,988,
33929,,,7,494,
33930,5,16711,51,483,25645
33931,5,6409,35,983,8642
33932,,,86,988,
33933,5,6299,35,983,8686
33934,,,164,996,
33935,5,1873,10,490,2621
33936,,,86,988,
33937,,,7,494,
33938,5,5940,10,490,8058
33939,,,7,494,
33940,5,9851,51,483,14611
33941,5,425,35,983,596
33942,5,12001,51,483,16845
33943,5,20992,51,483,32095
33944,,,164,996,
33945,5,18441,51,483,28367
33946,,,164,996,
33947,5,1381,35,983,1831
33948,,,7,494,
33949,5,15706,51,483,24175
33950,,,86,988,
33951,5,3802,10,490,5375
33952,,,164,996,
33953,,,86,988,
33954,5,906,143,993,1303
33955,5,27150,51,483,47601
33956,,,164,996,
33957,5,1924,143,993,2648
33958,5,3116,35,983,4495
33959,5,1442,10,490,2052
33960,5,1558,51,483,2162
33961,5,2629,35,983,3685
33962,5,13955,51,483,20608
33963,5,2293,35,983,3191
33964,5,5239,35,983,7171
33965,,,86,988,
33966,,,86,988,
33967,,,7,494,
33968,5,28386,51,483,47703
33969,5,3818,10,490,5346
33970,5,2312,10,490,3142
33971,,,7,494,
33972,5,464,35,983,637
33973,5,1853,143,993,2616
33974,5,3220,10,490,4671
33975,,,86,988,
33976,5,9885,51,483,13944
33977,,,164,996,
33978,5,1182,143,993,1602
33979,,,7,494,
33980,,,164,996,
33981,5,19165,51,483,30420
33982,,,7,494,
33983,5,3857,10,490,5590
33984,5,4789,51,483,6586
33985,5,1974,10,490,2788
33986,5,649,35,983,898
33987,5,23302,51,483,38491
33988,5,364,51,483,508
33989,5,540,51,483,766
33990,5,6155,35,983,8658
33991,,,164,996,
33992,5,3661,10,490,5057
33993,5,1365,35,983,1950
33994,4.9,2287,3,53,3199
33995,,,164,996,
33996,5,5290,35,983,7420
33997,5,1843,51,483,2560
33998,,,7,494,
33999,,,164,996,
34000,,,86,988,
34001,,,86,988,
34002,,,86,988,
34003,5,21046,51,483,33946
34004,5,28444,51,483,51359
34005,,,86,988,
34006,5,13212,51,483,19784
34007,5,3510,35,983,4841
34008,,,7,494,
34009,,,86,988,
34010,5,724,51,483,1008
34011,5,6169,51,483,8660
34012,5,4799,35,983,6487
34013,5,4231,35,983,5818
34014,5,6539,35,983,8943
34015,,,86,988,
34016,5,5116,51,483,7113
34017,5,4566,10,490,6408
34018,5,4727,35,983,6389
34019,,,164,996,
34020,5,22701,51,483,36787
34021,,,86,988,
34022,5,24418,51,483,39712
34023,4.9,474,3,53,681
34024,5,6746,51,483,9561
34025,5,1891,35,983,2586
34026,5,1364,10,490,1911
34027,5,6193,51,483,8626
34028,,,7,494,
34029,5,4222,10,490,6138
34030,,,86,988,
34031,,,86,988,
34032,,,86,988,
34033,5,15407,51,483,23220
34034,,,86,988,
34035,,,86,988,
34036,5,21520,51,483,33357
34037,5,4964,35,983,6987
34038,5,1398,35,983,2030
34039,,,86,988,
34040,5,2075,10,490,2810
34041,5,3840,35,983,5573
34042,5,19003,51,483,28096
34043,5,2173,35,983,2887
34044,,,86,988,
34045,,,7,494,
34046,5,5921,10,490,8364
34047,5,2527,51,483,3582
34048,5,346,10,490,493
34049,5,1527,10,490,2200
34050,,,86,988,
34051,,,7,494,
34052,5,6178,35,983,8304
34053,5,5820,35,983,8109
34054,5,4959,35,983,7109
34055,5,4254,10,490,6095
34056,5,11188,51,483,15559
34057,,,164,996,
34058,5,1279,143,993,1794
34059,5,6304,35,983,9031
34060,5,1968,51,483,2713
34061,,,7,494,
34062,5,4172,35,983,5885
34063,5,4975,10,490,6637
34064,5,4326,35,983,5934
34065,,,7,494,
34066,5,21176,51,483,32694
34067,,,164,996,
34068,5,1798,10,490,2458
34069,5,17760,51,483,28117
34070,5,3683,35,983,4999
34071,5,5841,51,483,8297
34072,,,7,494,
34073,5,5335,51,483,7584
34074,5,24213,51,483,39228
34075,5,4224,35,983,6125
34076,,,86,988,
34077,5,478,35,983,645
34078,5,11758,51,483,16410
34079,5,1852,143,993,2666
34080,,,164,996,
34081,5,29472,51,483,49874
34082,,,86,988,
34083,5,1503,143,993,2009
34084,5,2477,35,983,3580
34085,5,2597,35,983,3561
34086,,,164,996,
34087,,,86,988,
34088,5,20350,51,483,31062
34089,5,4070,35,983,5732
34090,,,164,996,
34091,,,164,996,
34092,5,5048,10,490,6925
34093,,,86,988,
34094,5,4162,10,490,5850
34095,5,1182,35,983,1610
34096,5,2195,10,490,2977
34097,5,1864,143,993,2608
34098,5,11906,51,483,16911
34099,,,164,996,
34100,5,24502,51,483,40940
34101,5,4393,10,490,6285
34102,5,36,10,490,53
34103,5,19783,51,483,31348
34104,,,7,494,
34105,,,164,996,
34106,5,234,35,983,325
34107,5,5512,10,490,7829
34108,5,3833,10,490,5250
34109,,,86,988,
34110,,,7,494,
34111,5,239,35,983,342
34112,5,1753,143,993,2353
34113,5,29554,51,483,53989
34114,,,7,494,
34115,5,3096,10,490,4500
34116,,,7,494,
34117,,,86,988,
34118,,,164,996,
34119,5,19617,51,483,30885
34120,,,7,494,
34121,5,5089,10,490,7345
34122,5,4440,10,490,5923
34123,,,164,996,
34124,5,163,51,483,223
34125,,,86,988,
34126,5,15268,51,483,22461
34127,,,7,494,
34128,5,1795,10,490,2380
34129,5,26521,51,483,47103
34130,5,2336,10,490,3127
34131,,,7,494,
34132,5,14661,51,483,22673
34133,5,1787,143,993,2510
34134,5,4847,51,483,6504
34135,5,6283,10,490,8966
34136,,,86,988,
34137,5,6294,10,490,8848
34138,5,1176,143,993,1570
34139,,,164,996,
34140,,,7,494,
34141,5,4392,35,983,6069
34142,,,164,996,
34143,5,371,51,483,514
34144,,,7,494,
34145,5,13693,51,483,20242
34146,5,581,51,483,783
34147,5,27068,51,483,46385
34148,5,239,143,993,320
34149,5,23403,51,483,39134
34150,,,86,988,
34151,,,86,988,
34152,5,16141,51,483,23740
34153,,,86,988,
34154,5,10469,51,483,15315
34155,5,2962,35,983,4246
34156,5,5532,35,983,7475
34157,5,20179,51,483,32525
34158,5,418,35,983,584
34159,,,86,988,
34160,,,164,996,
34161,5,4555,51,483,6443
34162,5,7415,51,483,10075
34163,,,7,494,
34164,5,6584,10,490,8861
34165,5,20444,51,483,33288
34166,,,7,494,
34167,,,86,988,
34168,,,86,988,
34169,,,86,988,
34170,5,3203,10,490,4424
34171,,,7,494,
34172,5,19378,51,483,28903
34173,5,4523,35,983,6218
34174,,,164,996,
34175,5,1704,51,483,2447
34176,,,7,494,
34177,5,3875,35,983,5435
34178,5,25326,51,483,40899
34179,5,24786,51,483,42670
34180,,,164,996,
34181,,,164,996,
34182,5,27043,51,483,47377
34183,,,86,988,
34184,5,1432,143,993,2036
34185,5,1092,143,993,1574
34186,5,4515,10,490,6468
34187,5,22912,51,483,36860
34188,5,5564,35,983,7896
34189,5,884,143,993,1231
34190,,,164,996,
34191,5,15298,51,483,22418
34192,,,86,988,
34193,5,14227,51,483,20910
34194,,,164,996,
34195,,,86,988,
34196,,,164,996,
34197,,,86,988,
34198,5,3832,10,490,5347
34199,,,7,494,
34200,5,12476,51,483,17937
34201,,,164,996,
34202,5,2974,51,483,4130
34203,,,86,988,
34204,5,1915,10,490,2742
34205,5,4416,35,983,6137
34206,5,16983,51,483,25159
34207,5,10178,51,483,14677
34208,,,86,988,
34209,4.6,2034,7,53165,2704
34210,5,650,143,993,940
34211,5,3591,10,490,4930
34212,,,86,988,
34213,5,5353,10,490,7772
34214,5,22266,51,483,37031
34215,,,86,988,
34216,,,86,988,
34217,4.9,3153,3,53,4208
34218,,,7,494,
34219,,,86,988,
34220,5,235,51,483,320
34221,,,7,494,
34222,5,5931,35,983,8634
34223,,,7,494,
34224,,,7,494,
34225,5,4039,35,983,5425
34226,5,3926,10,490,5402
34227,5,1993,143,993,2807
34228,5,2147,35,983,3031
34229,,,7,494,
34230,5,4104,10,490,5770
34231,,,86,988,
34232,,,86,988,
34233,5,16114,51,483,23747
34234,,,86,988,
34235,5,3632,35,983,5261
34236,5,9203,51,483,13449
34237,,,86,988,
34238,5,6418,10,490,9081
34239,,,7,494,
34240,5,4745,35,983,6538
34241,5,7611,51,483,10372
34242,,,7,494,
34243,,,7,494,
34244,,,164,996,
34245,,,164,996,
34246,5,21363,51,483,32396
34247,,,86,988,
34248,,,7,494,
34249,,,7,494,
34250,,,7,494,
34251,5,5316,35,983,7663
34252,5,6265,10,490,8426
34253,,,7,494,
34254,,,86,988,
34255,5,2643,35,983,3554
34256,5,6252,10,490,8748
34257,,,86,988,
34258,,,7,494,
34259,5,1291,3,195,1760
34260,5,3298,10,490,4646
34261,5,13758,51,483,20067
34262,5,4732,51,483,6917
34263,5,3993,35,983,5662
34264,,,7,494,
34265,5,6515,51,483,9596
34266,5,13580,51,483,20282
34267,4.6,125,7,53165,184
34268,5,63,35,983,92
34269,5,949,51,483,1315
34270,5,2513,35,983,3635
34271,5,24848,51,483,42107
34272,5,2227,35,983,3135
34273,5,5276,10,490,7187
34274,5,1504,143,993,1999
34275,5,24091,51,483,40849
34276,5,392,35,983,552
34277,,,164,996,
34278,5,12080,51,483,17853
34279,,,86,988,
34280,,,164,996,
34281,5,1442,10,490,2018
34282,5,3610,35,983,4828
34283,,,86,988,
34284,5,4603,10,490,6734
34285,5,18304,51,483,27546
34286,5,1598,143,993,2282
34287,5,819,51,483,1117
34288,5,5142,35,983,6975
34289,5,24519,51,483,38773
34290,5,9004,51,483,13176
34291,5,4251,35,983,6083
34292,5,3408,51,483,4709
34293,5,4425,35,983,5946
34294,5,20104,51,483,31961
34295,,,7,494,
34296,5,11546,51,483,16525
34297,5,392,10,490,551
34298,5,4948,10,490,6865
34299,,,164,996,
34300,5,21214,51,483,34174
34301,5,2269,35,983,3181
34302,5,5704,10,490,7912
34303,5,3654,35,983,4866
34304,,,164,996,
34305,,,7,494,
34306,,,7,494,
34307,5,266,10,490,357
34308,,,164,996,
34309,,,86,988,
34310,5,16148,51,483,23546
34311,5,10595,51,483,15887
34312,5,4647,10,490,6205
34313,,,164,996,
34314,,,86,988,
34315,5,6895,51,483,9682
34316,5,5674,10,490,8243
34317,,,7,494,
34318,5,7631,51,483,10371
34319,5,1421,51,483,2014
34320,5,451,51,483,608
34321,5,18943,51,483,29807
34322,5,25324,51,483,40634
34323,,,86,988,
34324,,,86,988,
34325,5,2470,35,983,3476
34326,,,7,494,
34327,5,5199,35,983,7156
34328,5,10936,51,483,15621
34329,4.6,3459,7,53165,5028
34330,5,8622,51,483,11932
34331,,,164,996,
34332,5,799,35,983,1099
34333,5,5,51,483,10
34334,,,86,988,
34335,5,12013,51,483,17043
34336,5,742,3,195,1025
34337,,,86,988,
34338,5,3424,35,983,4562
34339,5,20730,51,483,33709
34340,5,3022,35,983,4078
34341,,,7,494,
34342,,,7,494,
34343,5,4108,51,483,5846
34344,,,164,996,
34345,,,86,988,
34346,,,7,494,
34347,5,9029,51,483,13117
34348,,,86,988,
34349,5,1187,143,993,1671
34350,5,937,143,993,1287
34351,5,6449,51,483,8719
34352,,,164,996,
34353,5,4298,51,483,6207
34354,,,164,996,
34355,5,1342,35,983,1927
34356,,,7,494,
34357,5,7204,51,483,10204
34358,,,86,988,
34359,,,86,988,
34360,5,3127,35,983,4524
34361,5,1832,10,490,2636
34362,5,17125,51,483,25607
34363,5,4834,35,983,7028
34364,,,7,494,
34365,5,22465,51,483,34896
34366,,,86,988,
34367,5,203,143,993,287
34368,,,7,494,
34369,5,6460,51,483,9509
34370,,,164,996,
34371,,,7,494,
34372,,,164,996,
34373,5,19367,51,483,30208
34374,5,21247,51,483,32182
34375,,,86,988,
34376,5,25001,51,483,41530
34377,5,2830,10,490,3908
34378,,,86,988,
34379,4.9,516,3,53,744
34380,5,274,35,983,400
34381,5,10486,51,483,15032
34382,,,7,494,
34383,5,2571,35,983,3461
34384,5,25063,51,483,40842
34385,5,1629,143,993,2328
34386,5,3191,35,983,4374
34387,5,1406,143,993,1945
34388,,,86,988,
34389,5,19702,51,483,31307
34390,,,86,988,
34391,,,86,988,
34392,5,22821,51,483,38356
34393,5,27965,51,483,49235
34394,5,4529,35,983,6460
34395,5,6631,10,490,9010
34396,,,164,996,
34397,5,4028,35,983,5835
34398,5,6251,35,983,8464
34399,5,491,10,490,714
34400,,,86,988,
34401,,,86,988,
34402,5,1349,143,993,1957
34403,5,4818,51,483,6819
34404,5,1726,143,993,2414
34405,5,7201,51,483,10150
34406,,,86,988,
34407,,,7,494,
34408,,,7,494,
34409,5,12410,51,483,17217
34410,,,86,988,
34411,,,86,988,
34412,5,2888,35,983,4202
34413,5,5739,35,983,8244
34414,5,1224,143,993,1671
34415,,,7,494,
34416,5,4730,35,983,6402
34417,5,5602,35,983,7667
34418,,,86,988,
34419,5,5569,10,490,7478
34420,,,86,988,
34421,,,7,494,
34422,5,26146,51,483,44952
34423,4.6,1943,7,53165,2698
34424,5,15001,51,483,21305
34425,5,3296,35,983,4408
34426,5,5796,10,490,8470
34427,,,86,988,
34428,5,2552,51,483,3637
34429,5,3830,10,490,5536
34430,5,26602,51,483,44309
34431,,,164,996,
34432,5,2682,35,983,3866
34433,5,279,51,483,380
34434,5,937,143,993,1328
34435,5,2959,51,483,4308
34436,5,13975,51,483,20832
34437,4.6,2673,7,53165,3580
34438,5,27940,51,483,46347
34439,5,1802,51,483,2565
34440,5,19978,51,483,29880
34441,5,6186,10,490,8538
34442,,,164,996,
34443,5,8491,51,483,11617
34444,,,164,996,
34445,5,19616,51,483,30665
34446,,,86,988,
34447,5,2788,35,983,3779
34448,5,113,143,993,164
34449,5,5641,10,490,7663
34450,,,7,494,
34451,,,164,996,
34452,5,1465,3,195,2016
34453,5,1297,51,483,1838
34454,,,7,494,
34455,5,73,143,993,100
34456,,,86,988,
34457,5,5877,35,983,8598
34458,,,86,988,
34459,5,4679,35,983,6486
34460,5,178,143,993,253
34461,5,454,143,993,614
34462,5,23845,51,483,40899
34463,,,7,494,
34464,,,164,996,
34465,5,772,143,993,1105
34466,5,14971,51,483,22964
34467,5,4473,35,983,6513
34468,5,2884,10,490,3931
